date,datetime,coffee_name,hour,hora_numerica,tipo_pagamento,valor_hryvnia,dia_semana_num,dia_semana,mes_num,mes_nome,ano,semana_ano,dia_mes,mes_ano,periodo_dia,feriado_nome
2024-06-22,2024-06-22 12:53:15.541,Americano with Milk,12:53,12,Cartão,32.82,5,Sábado,6,Junho,2024,25,22,Junho/2024,Tarde (12h-17h),-
2024-06-22,2024-06-22 15:37:20.137,Latte,15:37,15,Cartão,37.72,5,Sábado,6,Junho,2024,25,22,Junho/2024,Tarde (12h-17h),-
2024-06-22,2024-06-22 22:10:22.998,Cappuccino,22:10,22,Cartão,37.72,5,Sábado,6,Junho,2024,25,22,Junho/2024,Noite (18h-22h),-
2024-06-23,2024-06-23 18:12:01.406,Americano with Milk,18:12,18,Cartão,32.82,6,Domingo,6,Junho,2024,25,23,Junho/2024,Noite (18h-22h),Pentecostes Ortodoxo
2024-06-23,2024-06-23 18:13:50.638,Americano with Milk,18:13,18,Cartão,32.82,6,Domingo,6,Junho,2024,25,23,Junho/2024,Noite (18h-22h),Pentecostes Ortodoxo
2024-06-23,2024-06-23 21:06:46.956,Cappuccino,21:06,21,Cartão,37.72,6,Domingo,6,Junho,2024,25,23,Junho/2024,Noite (18h-22h),Pentecostes Ortodoxo
2024-06-23,2024-06-23 21:29:07.823,Latte,21:29,21,Cartão,37.72,6,Domingo,6,Junho,2024,25,23,Junho/2024,Noite (18h-22h),Pentecostes Ortodoxo
2024-06-23,2024-06-23 21:30:36.375,Cappuccino,21:30,21,Cartão,37.72,6,Domingo,6,Junho,2024,25,23,Junho/2024,Noite (18h-22h),Pentecostes Ortodoxo
2024-06-24,2024-06-24 11:44:39.939,Americano with Milk,11:44,11,Cartão,32.82,0,Segunda-feira,6,Junho,2024,26,24,Junho/2024,Manhã (07h-11h),Pentecostes Ortodoxo
2024-06-24,2024-06-24 11:49:36.044,Cappuccino,11:49,11,Cartão,37.72,0,Segunda-feira,6,Junho,2024,26,24,Junho/2024,Manhã (07h-11h),Pentecostes Ortodoxo
2024-06-24,2024-06-24 11:50:44.080,Cappuccino,11:50,11,Cartão,37.72,0,Segunda-feira,6,Junho,2024,26,24,Junho/2024,Manhã (07h-11h),Pentecostes Ortodoxo
2024-06-24,2024-06-24 15:02:28.995,Latte,15:02,15,Cartão,37.72,0,Segunda-feira,6,Junho,2024,26,24,Junho/2024,Tarde (12h-17h),Pentecostes Ortodoxo
2024-06-24,2024-06-24 16:46:00.573,Cappuccino,16:46,16,Cartão,37.72,0,Segunda-feira,6,Junho,2024,26,24,Junho/2024,Tarde (12h-17h),Pentecostes Ortodoxo
2024-06-24,2024-06-24 16:47:00.409,Cappuccino,16:47,16,Cartão,37.72,0,Segunda-feira,6,Junho,2024,26,24,Junho/2024,Tarde (12h-17h),Pentecostes Ortodoxo
2024-06-25,2024-06-25 08:19:24.244,Latte,08:19,8,Cartão,37.72,1,Terça-feira,6,Junho,2024,26,25,Junho/2024,Manhã (07h-11h),-
2024-06-25,2024-06-25 10:28:26.408,Americano with Milk,10:28,10,Cartão,32.82,1,Terça-feira,6,Junho,2024,26,25,Junho/2024,Manhã (07h-11h),-
2024-06-25,2024-06-25 10:29:42.410,Americano with Milk,10:29,10,Cartão,32.82,1,Terça-feira,6,Junho,2024,26,25,Junho/2024,Manhã (07h-11h),-
2024-06-25,2024-06-25 11:34:52.296,Cappuccino,11:34,11,Cartão,37.72,1,Terça-feira,6,Junho,2024,26,25,Junho/2024,Manhã (07h-11h),-
2024-06-26,2024-06-26 09:33:01.706,Latte,09:33,9,Cartão,37.72,2,Quarta-feira,6,Junho,2024,26,26,Junho/2024,Manhã (07h-11h),-
2024-06-26,2024-06-26 16:32:29.453,Espresso,16:32,16,Cartão,23.02,2,Quarta-feira,6,Junho,2024,26,26,Junho/2024,Tarde (12h-17h),-
2024-06-26,2024-06-26 16:34:01.607,Americano,16:34,16,Cartão,27.92,2,Quarta-feira,6,Junho,2024,26,26,Junho/2024,Tarde (12h-17h),-
2024-06-26,2024-06-26 21:21:53.296,Latte,21:21,21,Cartão,37.72,2,Quarta-feira,6,Junho,2024,26,26,Junho/2024,Noite (18h-22h),-
2024-06-26,2024-06-26 21:27:00.807,Cappuccino,21:27,21,Cartão,37.72,2,Quarta-feira,6,Junho,2024,26,26,Junho/2024,Noite (18h-22h),-
2024-06-26,2024-06-26 21:28:14.566,Americano with Milk,21:28,21,Cartão,32.82,2,Quarta-feira,6,Junho,2024,26,26,Junho/2024,Noite (18h-22h),-
2024-06-27,2024-06-27 09:15:43.173,Americano with Milk,09:15,9,Cartão,32.82,3,Quinta-feira,6,Junho,2024,26,27,Junho/2024,Manhã (07h-11h),-
2024-06-27,2024-06-27 16:11:48.000,Cortado,16:11,16,Cartão,27.92,3,Quinta-feira,6,Junho,2024,26,27,Junho/2024,Tarde (12h-17h),-
2024-06-27,2024-06-27 21:44:03.372,Americano with Milk,21:44,21,Cartão,32.82,3,Quinta-feira,6,Junho,2024,26,27,Junho/2024,Noite (18h-22h),-
2024-06-27,2024-06-27 21:50:31.617,Cappuccino,21:50,21,Cartão,37.72,3,Quinta-feira,6,Junho,2024,26,27,Junho/2024,Noite (18h-22h),-
2024-06-28,2024-06-28 08:08:35.044,Cortado,08:08,8,Cartão,27.92,4,Sexta-feira,6,Junho,2024,26,28,Junho/2024,Manhã (07h-11h),Dia da Constituição
2024-06-28,2024-06-28 17:51:53.993,Espresso,17:51,17,Cartão,23.02,4,Sexta-feira,6,Junho,2024,26,28,Junho/2024,Tarde (12h-17h),Dia da Constituição
2024-06-28,2024-06-28 21:50:55.375,Americano with Milk,21:50,21,Cartão,32.82,4,Sexta-feira,6,Junho,2024,26,28,Junho/2024,Noite (18h-22h),Dia da Constituição
2024-06-28,2024-06-28 21:52:01.867,Latte,21:52,21,Cartão,37.72,4,Sexta-feira,6,Junho,2024,26,28,Junho/2024,Noite (18h-22h),Dia da Constituição
2024-06-28,2024-06-28 22:28:19.976,Cappuccino,22:28,22,Cartão,37.72,4,Sexta-feira,6,Junho,2024,26,28,Junho/2024,Noite (18h-22h),Dia da Constituição
2024-06-29,2024-06-29 09:47:10.304,Americano with Milk,09:47,9,Cartão,32.82,5,Sábado,6,Junho,2024,26,29,Junho/2024,Manhã (07h-11h),-
2024-06-29,2024-06-29 11:40:19.582,Americano with Milk,11:40,11,Cartão,32.82,5,Sábado,6,Junho,2024,26,29,Junho/2024,Manhã (07h-11h),-
2024-06-29,2024-06-29 11:41:26.609,Americano with Milk,11:41,11,Cartão,32.82,5,Sábado,6,Junho,2024,26,29,Junho/2024,Manhã (07h-11h),-
2024-06-29,2024-06-29 12:30:24.358,Cappuccino,12:30,12,Cartão,37.72,5,Sábado,6,Junho,2024,26,29,Junho/2024,Tarde (12h-17h),-
2024-06-29,2024-06-29 12:31:42.582,Cappuccino,12:31,12,Cartão,37.72,5,Sábado,6,Junho,2024,26,29,Junho/2024,Tarde (12h-17h),-
2024-06-29,2024-06-29 17:23:43.583,Cappuccino,17:23,17,Cartão,37.72,5,Sábado,6,Junho,2024,26,29,Junho/2024,Tarde (12h-17h),-
2024-06-29,2024-06-29 17:24:52.377,Hot Chocolate,17:24,17,Cartão,37.72,5,Sábado,6,Junho,2024,26,29,Junho/2024,Tarde (12h-17h),-
2024-06-29,2024-06-29 21:27:22.449,Latte,21:27,21,Cartão,37.72,5,Sábado,6,Junho,2024,26,29,Junho/2024,Noite (18h-22h),-
2024-06-30,2024-06-30 10:28:09.842,Latte,10:28,10,Cartão,37.72,6,Domingo,6,Junho,2024,26,30,Junho/2024,Manhã (07h-11h),-
2024-06-30,2024-06-30 13:05:50.620,Espresso,13:05,13,Cartão,23.02,6,Domingo,6,Junho,2024,26,30,Junho/2024,Tarde (12h-17h),-
2024-06-30,2024-06-30 16:54:41.679,Hot Chocolate,16:54,16,Cartão,37.72,6,Domingo,6,Junho,2024,26,30,Junho/2024,Tarde (12h-17h),-
2024-06-30,2024-06-30 21:04:09.746,Americano with Milk,21:04,21,Cartão,32.82,6,Domingo,6,Junho,2024,26,30,Junho/2024,Noite (18h-22h),-
2024-07-01,2024-07-01 18:07:26.760,Espresso,18:07,18,Cartão,23.02,0,Segunda-feira,7,Julho,2024,27,1,Julho/2024,Noite (18h-22h),-
2024-07-01,2024-07-01 18:56:51.844,Cappuccino,18:56,18,Cartão,37.72,0,Segunda-feira,7,Julho,2024,27,1,Julho/2024,Noite (18h-22h),-
2024-07-01,2024-07-01 18:57:54.267,Cappuccino,18:57,18,Cartão,37.72,0,Segunda-feira,7,Julho,2024,27,1,Julho/2024,Noite (18h-22h),-
2024-07-02,2024-07-02 10:42:54.057,Americano with Milk,10:42,10,Cartão,32.82,1,Terça-feira,7,Julho,2024,27,2,Julho/2024,Manhã (07h-11h),-
2024-07-02,2024-07-02 10:45:00.617,Americano,10:45,10,Cartão,27.92,1,Terça-feira,7,Julho,2024,27,2,Julho/2024,Manhã (07h-11h),-
2024-07-02,2024-07-02 12:48:05.181,Latte,12:48,12,Cartão,37.72,1,Terça-feira,7,Julho,2024,27,2,Julho/2024,Tarde (12h-17h),-
2024-07-02,2024-07-02 14:03:13.231,Americano,14:03,14,Cartão,27.92,1,Terça-feira,7,Julho,2024,27,2,Julho/2024,Tarde (12h-17h),-
2024-07-02,2024-07-02 16:31:24.337,Americano with Milk,16:31,16,Cartão,32.82,1,Terça-feira,7,Julho,2024,27,2,Julho/2024,Tarde (12h-17h),-
2024-07-02,2024-07-02 22:02:23.576,Americano with Milk,22:02,22,Cartão,32.82,1,Terça-feira,7,Julho,2024,27,2,Julho/2024,Noite (18h-22h),-
2024-07-03,2024-07-03 13:51:14.935,Americano with Milk,13:51,13,Cartão,32.82,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Tarde (12h-17h),-
2024-07-03,2024-07-03 16:01:16.554,Cappuccino,16:01,16,Cartão,37.72,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Tarde (12h-17h),-
2024-07-03,2024-07-03 16:50:25.223,Cappuccino,16:50,16,Cartão,37.72,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Tarde (12h-17h),-
2024-07-03,2024-07-03 16:53:15.618,Americano with Milk,16:53,16,Cartão,32.82,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Tarde (12h-17h),-
2024-07-03,2024-07-03 16:54:22.907,Americano with Milk,16:54,16,Cartão,32.82,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Tarde (12h-17h),-
2024-07-03,2024-07-03 16:55:31.423,Latte,16:55,16,Cartão,37.72,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Tarde (12h-17h),-
2024-07-03,2024-07-03 16:59:25.580,Espresso,16:59,16,Cartão,23.02,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Tarde (12h-17h),-
2024-07-03,2024-07-03 17:59:01.827,Cappuccino,17:59,17,Cartão,37.72,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Tarde (12h-17h),-
2024-07-03,2024-07-03 19:06:09.136,Latte,19:06,19,Cartão,37.72,2,Quarta-feira,7,Julho,2024,27,3,Julho/2024,Noite (18h-22h),-
2024-07-04,2024-07-04 10:26:23.725,Americano with Milk,10:26,10,Cartão,32.82,3,Quinta-feira,7,Julho,2024,27,4,Julho/2024,Manhã (07h-11h),-
2024-07-04,2024-07-04 10:27:30.261,Americano,10:27,10,Cartão,27.92,3,Quinta-feira,7,Julho,2024,27,4,Julho/2024,Manhã (07h-11h),-
2024-07-05,2024-07-05 12:20:28.670,Cocoa,12:20,12,Cartão,37.72,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Tarde (12h-17h),-
2024-07-05,2024-07-05 13:43:43.134,Americano with Milk,13:43,13,Cartão,32.82,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Tarde (12h-17h),-
2024-07-05,2024-07-05 13:44:43.829,Americano with Milk,13:44,13,Cartão,32.82,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Tarde (12h-17h),-
2024-07-05,2024-07-05 18:55:56.308,Espresso,18:55,18,Cartão,23.02,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Noite (18h-22h),-
2024-07-05,2024-07-05 19:55:07.812,Americano,19:55,19,Cartão,27.92,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Noite (18h-22h),-
2024-07-05,2024-07-05 22:11:56.471,Espresso,22:11,22,Cartão,23.02,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Noite (18h-22h),-
2024-07-05,2024-07-05 22:18:03.324,Americano,22:18,22,Cartão,27.92,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Noite (18h-22h),-
2024-07-05,2024-07-05 22:18:56.945,Americano,22:18,22,Cartão,27.92,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Noite (18h-22h),-
2024-07-05,2024-07-05 22:20:01.149,Cappuccino,22:20,22,Cartão,37.72,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Noite (18h-22h),-
2024-07-05,2024-07-05 22:21:09.457,Americano with Milk,22:21,22,Cartão,32.82,4,Sexta-feira,7,Julho,2024,27,5,Julho/2024,Noite (18h-22h),-
2024-07-06,2024-07-06 10:28:06.826,Latte,10:28,10,Cartão,37.72,5,Sábado,7,Julho,2024,27,6,Julho/2024,Manhã (07h-11h),-
2024-07-06,2024-07-06 17:15:46.042,Latte,17:15,17,Cartão,32.82,5,Sábado,7,Julho,2024,27,6,Julho/2024,Tarde (12h-17h),-
2024-07-06,2024-07-06 17:17:01.046,Latte,17:17,17,Cartão,32.82,5,Sábado,7,Julho,2024,27,6,Julho/2024,Tarde (12h-17h),-
2024-07-06,2024-07-06 19:09:46.107,Latte,19:09,19,Cartão,32.82,5,Sábado,7,Julho,2024,27,6,Julho/2024,Noite (18h-22h),-
2024-07-06,2024-07-06 19:10:39.580,Americano with Milk,19:10,19,Cartão,27.92,5,Sábado,7,Julho,2024,27,6,Julho/2024,Noite (18h-22h),-
2024-07-07,2024-07-07 09:04:20.169,Cappuccino,09:04,9,Cartão,32.82,6,Domingo,7,Julho,2024,27,7,Julho/2024,Manhã (07h-11h),-
2024-07-07,2024-07-07 09:14:29.225,Americano with Milk,09:14,9,Cartão,27.92,6,Domingo,7,Julho,2024,27,7,Julho/2024,Manhã (07h-11h),-
2024-07-07,2024-07-07 09:15:36.815,Americano with Milk,09:15,9,Cartão,27.92,6,Domingo,7,Julho,2024,27,7,Julho/2024,Manhã (07h-11h),-
2024-07-07,2024-07-07 09:28:48.876,Cappuccino,09:28,9,Cartão,32.82,6,Domingo,7,Julho,2024,27,7,Julho/2024,Manhã (07h-11h),-
2024-07-07,2024-07-07 09:29:56.189,Cappuccino,09:29,9,Cartão,32.82,6,Domingo,7,Julho,2024,27,7,Julho/2024,Manhã (07h-11h),-
2024-07-07,2024-07-07 14:56:30.193,Hot Chocolate,14:56,14,Cartão,32.82,6,Domingo,7,Julho,2024,27,7,Julho/2024,Tarde (12h-17h),-
2024-07-07,2024-07-07 14:57:47.411,Cocoa,14:57,14,Cartão,32.82,6,Domingo,7,Julho,2024,27,7,Julho/2024,Tarde (12h-17h),-
2024-07-07,2024-07-07 17:07:50.284,Latte,17:07,17,Cartão,32.82,6,Domingo,7,Julho,2024,27,7,Julho/2024,Tarde (12h-17h),-
2024-07-07,2024-07-07 19:33:27.187,Cappuccino,19:33,19,Cartão,32.82,6,Domingo,7,Julho,2024,27,7,Julho/2024,Noite (18h-22h),-
2024-07-07,2024-07-07 20:01:31.653,Hot Chocolate,20:01,20,Cartão,32.82,6,Domingo,7,Julho,2024,27,7,Julho/2024,Noite (18h-22h),-
2024-07-07,2024-07-07 22:33:36.255,Americano with Milk,22:33,22,Cartão,27.92,6,Domingo,7,Julho,2024,27,7,Julho/2024,Noite (18h-22h),-
2024-07-08,2024-07-08 07:33:07.724,Latte,07:33,7,Cartão,32.82,0,Segunda-feira,7,Julho,2024,28,8,Julho/2024,Manhã (07h-11h),-
2024-07-08,2024-07-08 12:02:50.421,Americano,12:02,12,Cartão,23.02,0,Segunda-feira,7,Julho,2024,28,8,Julho/2024,Tarde (12h-17h),-
2024-07-08,2024-07-08 14:40:24.350,Americano,14:40,14,Cartão,23.02,0,Segunda-feira,7,Julho,2024,28,8,Julho/2024,Tarde (12h-17h),-
2024-07-08,2024-07-08 19:30:34.976,Americano with Milk,19:30,19,Cartão,27.92,0,Segunda-feira,7,Julho,2024,28,8,Julho/2024,Noite (18h-22h),-
2024-07-08,2024-07-08 22:14:46.180,Latte,22:14,22,Cartão,32.82,0,Segunda-feira,7,Julho,2024,28,8,Julho/2024,Noite (18h-22h),-
2024-07-09,2024-07-09 10:26:52.138,Americano with Milk,10:26,10,Cartão,27.92,1,Terça-feira,7,Julho,2024,28,9,Julho/2024,Manhã (07h-11h),-
2024-07-09,2024-07-09 10:40:28.767,Americano with Milk,10:40,10,Cartão,27.92,1,Terça-feira,7,Julho,2024,28,9,Julho/2024,Manhã (07h-11h),-
2024-07-09,2024-07-09 11:21:36.103,Americano with Milk,11:21,11,Cartão,27.92,1,Terça-feira,7,Julho,2024,28,9,Julho/2024,Manhã (07h-11h),-
2024-07-09,2024-07-09 11:22:49.904,Cappuccino,11:22,11,Cartão,32.82,1,Terça-feira,7,Julho,2024,28,9,Julho/2024,Manhã (07h-11h),-
2024-07-09,2024-07-09 16:42:59.535,Americano with Milk,16:42,16,Cartão,27.92,1,Terça-feira,7,Julho,2024,28,9,Julho/2024,Tarde (12h-17h),-
2024-07-10,2024-07-10 11:10:41.690,Americano,11:10,11,Cartão,23.02,2,Quarta-feira,7,Julho,2024,28,10,Julho/2024,Manhã (07h-11h),-
2024-07-10,2024-07-10 12:28:53.659,Americano with Milk,12:28,12,Cartão,27.92,2,Quarta-feira,7,Julho,2024,28,10,Julho/2024,Tarde (12h-17h),-
2024-07-10,2024-07-10 22:13:10.049,Latte,22:13,22,Cartão,32.82,2,Quarta-feira,7,Julho,2024,28,10,Julho/2024,Noite (18h-22h),-
2024-07-11,2024-07-11 11:27:27.562,Hot Chocolate,11:27,11,Cartão,32.82,3,Quinta-feira,7,Julho,2024,28,11,Julho/2024,Manhã (07h-11h),-
2024-07-11,2024-07-11 16:48:18.709,Americano with Milk,16:48,16,Cartão,27.92,3,Quinta-feira,7,Julho,2024,28,11,Julho/2024,Tarde (12h-17h),-
2024-07-11,2024-07-11 22:22:13.648,Latte,22:22,22,Cartão,32.82,3,Quinta-feira,7,Julho,2024,28,11,Julho/2024,Noite (18h-22h),-
2024-07-11,2024-07-11 22:30:58.541,Americano,22:30,22,Cartão,23.02,3,Quinta-feira,7,Julho,2024,28,11,Julho/2024,Noite (18h-22h),-
2024-07-12,2024-07-12 08:03:17.492,Cortado,08:03,8,Cartão,23.02,4,Sexta-feira,7,Julho,2024,28,12,Julho/2024,Manhã (07h-11h),-
2024-07-12,2024-07-12 11:48:33.381,Hot Chocolate,11:48,11,Cartão,32.82,4,Sexta-feira,7,Julho,2024,28,12,Julho/2024,Manhã (07h-11h),-
2024-07-12,2024-07-12 22:33:25.589,Hot Chocolate,22:33,22,Cartão,32.82,4,Sexta-feira,7,Julho,2024,28,12,Julho/2024,Noite (18h-22h),-
2024-07-12,2024-07-12 22:34:14.307,Hot Chocolate,22:34,22,Cartão,32.82,4,Sexta-feira,7,Julho,2024,28,12,Julho/2024,Noite (18h-22h),-
2024-07-12,2024-07-12 22:35:29.518,Hot Chocolate,22:35,22,Cartão,32.82,4,Sexta-feira,7,Julho,2024,28,12,Julho/2024,Noite (18h-22h),-
2024-07-13,2024-07-13 10:38:10.273,Latte,10:38,10,Cartão,32.82,5,Sábado,7,Julho,2024,28,13,Julho/2024,Manhã (07h-11h),-
2024-07-13,2024-07-13 11:41:38.089,Latte,11:41,11,Cartão,32.82,5,Sábado,7,Julho,2024,28,13,Julho/2024,Manhã (07h-11h),-
2024-07-14,2024-07-14 10:54:24.307,Americano,10:54,10,Cartão,23.02,6,Domingo,7,Julho,2024,28,14,Julho/2024,Manhã (07h-11h),-
2024-07-14,2024-07-14 10:55:30.525,Americano with Milk,10:55,10,Cartão,27.92,6,Domingo,7,Julho,2024,28,14,Julho/2024,Manhã (07h-11h),-
2024-07-14,2024-07-14 10:56:30.251,Cappuccino,10:56,10,Cartão,32.82,6,Domingo,7,Julho,2024,28,14,Julho/2024,Manhã (07h-11h),-
2024-07-14,2024-07-14 10:57:54.062,Latte,10:57,10,Cartão,32.82,6,Domingo,7,Julho,2024,28,14,Julho/2024,Manhã (07h-11h),-
2024-07-14,2024-07-14 11:02:11.798,Americano,11:02,11,Cartão,23.02,6,Domingo,7,Julho,2024,28,14,Julho/2024,Manhã (07h-11h),-
2024-07-14,2024-07-14 22:31:29.976,Latte,22:31,22,Cartão,32.82,6,Domingo,7,Julho,2024,28,14,Julho/2024,Noite (18h-22h),-
2024-07-15,2024-07-15 07:33:05.557,Cappuccino,07:33,7,Cartão,32.82,0,Segunda-feira,7,Julho,2024,29,15,Julho/2024,Manhã (07h-11h),-
2024-07-16,2024-07-16 12:23:37.467,Americano with Milk,12:23,12,Cartão,27.92,1,Terça-feira,7,Julho,2024,29,16,Julho/2024,Tarde (12h-17h),-
2024-07-16,2024-07-16 19:29:25.485,Hot Chocolate,19:29,19,Cartão,32.82,1,Terça-feira,7,Julho,2024,29,16,Julho/2024,Noite (18h-22h),-
2024-07-17,2024-07-17 13:04:59.744,Americano with Milk,13:04,13,Cartão,27.92,2,Quarta-feira,7,Julho,2024,29,17,Julho/2024,Tarde (12h-17h),-
2024-07-18,2024-07-18 11:10:13.393,Americano with Milk,11:10,11,Cartão,27.92,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Manhã (07h-11h),-
2024-07-18,2024-07-18 11:11:23.434,Espresso,11:11,11,Cartão,18.12,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Manhã (07h-11h),-
2024-07-18,2024-07-18 11:32:59.624,Americano,11:32,11,Cartão,23.02,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Manhã (07h-11h),-
2024-07-18,2024-07-18 11:34:48.437,Americano,11:34,11,Cartão,23.02,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Manhã (07h-11h),-
2024-07-18,2024-07-18 11:35:51.505,Cortado,11:35,11,Cartão,23.02,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Manhã (07h-11h),-
2024-07-18,2024-07-18 13:23:33.812,Latte,13:23,13,Cartão,32.82,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Tarde (12h-17h),-
2024-07-18,2024-07-18 18:18:23.378,Cappuccino,18:18,18,Cartão,32.82,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Noite (18h-22h),-
2024-07-18,2024-07-18 19:30:50.562,Latte,19:30,19,Cartão,32.82,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Noite (18h-22h),-
2024-07-18,2024-07-18 21:19:41.814,Hot Chocolate,21:19,21,Cartão,32.82,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Noite (18h-22h),-
2024-07-18,2024-07-18 21:21:59.855,Latte,21:21,21,Cartão,32.82,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Noite (18h-22h),-
2024-07-18,2024-07-18 21:46:18.674,Latte,21:46,21,Cartão,32.82,3,Quinta-feira,7,Julho,2024,29,18,Julho/2024,Noite (18h-22h),-
2024-07-19,2024-07-19 11:03:02.341,Americano,11:03,11,Cartão,23.02,4,Sexta-feira,7,Julho,2024,29,19,Julho/2024,Manhã (07h-11h),-
2024-07-19,2024-07-19 11:16:20.509,Americano with Milk,11:16,11,Cartão,27.92,4,Sexta-feira,7,Julho,2024,29,19,Julho/2024,Manhã (07h-11h),-
2024-07-19,2024-07-19 12:58:37.561,Latte,12:58,12,Cartão,32.82,4,Sexta-feira,7,Julho,2024,29,19,Julho/2024,Tarde (12h-17h),-
2024-07-19,2024-07-19 12:59:55.383,Americano with Milk,12:59,12,Cartão,27.92,4,Sexta-feira,7,Julho,2024,29,19,Julho/2024,Tarde (12h-17h),-
2024-07-19,2024-07-19 14:09:20.716,Latte,14:09,14,Cartão,32.82,4,Sexta-feira,7,Julho,2024,29,19,Julho/2024,Tarde (12h-17h),-
2024-07-19,2024-07-19 14:11:22.105,Cocoa,14:11,14,Cartão,32.82,4,Sexta-feira,7,Julho,2024,29,19,Julho/2024,Tarde (12h-17h),-
2024-07-19,2024-07-19 16:36:19.272,Latte,16:36,16,Cartão,32.82,4,Sexta-feira,7,Julho,2024,29,19,Julho/2024,Tarde (12h-17h),-
2024-07-19,2024-07-19 16:37:35.808,Latte,16:37,16,Cartão,32.82,4,Sexta-feira,7,Julho,2024,29,19,Julho/2024,Tarde (12h-17h),-
2024-07-20,2024-07-20 08:05:44.469,Americano,08:05,8,Cartão,23.02,5,Sábado,7,Julho,2024,29,20,Julho/2024,Manhã (07h-11h),-
2024-07-20,2024-07-20 08:06:48.685,Latte,08:06,8,Cartão,32.82,5,Sábado,7,Julho,2024,29,20,Julho/2024,Manhã (07h-11h),-
2024-07-20,2024-07-20 08:07:51.433,Americano,08:07,8,Cartão,23.02,5,Sábado,7,Julho,2024,29,20,Julho/2024,Manhã (07h-11h),-
2024-07-20,2024-07-20 09:00:53.605,Latte,09:00,9,Cartão,32.82,5,Sábado,7,Julho,2024,29,20,Julho/2024,Manhã (07h-11h),-
2024-07-20,2024-07-20 09:02:27.848,Latte,09:02,9,Cartão,32.82,5,Sábado,7,Julho,2024,29,20,Julho/2024,Manhã (07h-11h),-
2024-07-20,2024-07-20 10:39:21.044,Americano,10:39,10,Cartão,23.02,5,Sábado,7,Julho,2024,29,20,Julho/2024,Manhã (07h-11h),-
2024-07-20,2024-07-20 15:15:09.221,Latte,15:15,15,Cartão,32.82,5,Sábado,7,Julho,2024,29,20,Julho/2024,Tarde (12h-17h),-
2024-07-21,2024-07-21 10:30:55.818,Cocoa,10:30,10,Cartão,32.82,6,Domingo,7,Julho,2024,29,21,Julho/2024,Manhã (07h-11h),-
2024-07-21,2024-07-21 11:39:28.776,Cappuccino,11:39,11,Cartão,32.82,6,Domingo,7,Julho,2024,29,21,Julho/2024,Manhã (07h-11h),-
2024-07-21,2024-07-21 13:34:30.849,Cortado,13:34,13,Cartão,23.02,6,Domingo,7,Julho,2024,29,21,Julho/2024,Tarde (12h-17h),-
2024-07-21,2024-07-21 13:42:31.444,Latte,13:42,13,Cartão,32.82,6,Domingo,7,Julho,2024,29,21,Julho/2024,Tarde (12h-17h),-
2024-07-22,2024-07-22 08:13:23.147,Americano,08:13,8,Cartão,23.02,0,Segunda-feira,7,Julho,2024,30,22,Julho/2024,Manhã (07h-11h),-
2024-07-22,2024-07-22 08:40:49.554,Americano,08:40,8,Cartão,23.02,0,Segunda-feira,7,Julho,2024,30,22,Julho/2024,Manhã (07h-11h),-
2024-07-22,2024-07-22 10:15:37.266,Americano with Milk,10:15,10,Cartão,27.92,0,Segunda-feira,7,Julho,2024,30,22,Julho/2024,Manhã (07h-11h),-
2024-07-22,2024-07-22 16:44:37.593,Latte,16:44,16,Cartão,32.82,0,Segunda-feira,7,Julho,2024,30,22,Julho/2024,Tarde (12h-17h),-
2024-07-23,2024-07-23 08:12:56.229,Latte,08:12,8,Cartão,32.82,1,Terça-feira,7,Julho,2024,30,23,Julho/2024,Manhã (07h-11h),-
2024-07-23,2024-07-23 08:40:18.981,Americano,08:40,8,Cartão,23.02,1,Terça-feira,7,Julho,2024,30,23,Julho/2024,Manhã (07h-11h),-
2024-07-23,2024-07-23 08:44:53.816,Americano with Milk,08:44,8,Cartão,27.92,1,Terça-feira,7,Julho,2024,30,23,Julho/2024,Manhã (07h-11h),-
